Elapsed Time,Heart Rate PulseOx1,PPG PulseOx1,SpO2 PulseOx1,BioRadio Event
00:00:00.76,81,77.4816513061523,97,0
00:00:00.77,81,77.5182723999023,97,0
00:00:00.77,81,77.5182723999023,97,0
00:00:00.78,81,77.5182723999023,97,0
00:00:00.78,81,77.5182723999023,97,0
00:00:00.78,81,77.6916122436523,97,0
00:00:00.79,81,77.6916122436523,97,0
00:00:00.79,81,77.6916122436523,97,0
00:00:00.80,81,78.1042175292969,97,0
00:00:00.80,81,78.1042175292969,97,0
00:00:00.80,81,78.1042175292969,97,0
00:00:00.81,81,78.8146820068359,97,0
00:00:00.81,81,78.8146820068359,97,0
00:00:00.82,81,78.8146820068359,97,0
00:00:00.82,81,78.8146820068359,97,0
00:00:00.82,81,79.815673828125,97,0
00:00:00.83,81,79.815673828125,97,0
00:00:00.83,81,79.815673828125,97,0
00:00:00.84,81,81.0339508056641,97,0
00:00:00.84,81,81.0339508056641,97,0
00:00:00.84,81,81.0339508056641,97,0
00:00:00.85,81,82.3230361938477,97,0
00:00:00.85,81,82.3230361938477,97,0
00:00:00.86,81,82.3230361938477,97,0
00:00:00.86,81,82.3230361938477,97,0
00:00:00.86,81,83.5217819213867,97,0
00:00:00.87,81,83.5217819213867,97,0
00:00:00.87,81,83.5217819213867,97,0
00:00:00.88,81,84.4861526489258,97,0
00:00:00.88,81,84.4861526489258,97,0
00:00:00.88,81,84.4861526489258,97,0
00:00:00.89,81,85.1428985595703,97,0
00:00:00.89,81,85.1428985595703,97,0
00:00:00.90,81,85.1428985595703,97,0
00:00:00.90,81,85.1428985595703,97,0
00:00:00.90,81,85.4773788452148,97,0
00:00:00.91,81,85.4773788452148,97,0
00:00:00.91,81,85.4773788452148,97,0
00:00:00.92,81,85.5115585327148,97,0
00:00:00.92,81,85.5115585327148,97,0
00:00:00.92,81,85.5115585327148,97,0
00:00:00.93,81,85.2991561889648,97,0
00:00:00.93,81,85.2991561889648,97,0
00:00:00.94,81,85.2991561889648,97,0
00:00:00.94,81,85.2991561889648,97,0
00:00:00.94,81,84.9011993408203,97,0
00:00:00.95,81,84.9011993408203,97,0
00:00:00.95,81,84.9011993408203,97,0
00:00:00.96,81,84.3738479614258,97,0
00:00:00.96,81,84.3738479614258,97,0
00:00:00.96,81,84.3738479614258,97,0
00:00:00.97,81,83.7610473632813,97,0
00:00:00.97,81,83.7610473632813,97,0
00:00:00.98,81,83.7610473632813,97,0
00:00:00.98,81,83.7610473632813,97,0
00:00:00.98,81,83.1018524169922,97,0
00:00:00.99,81,83.1018524169922,97,0
00:00:00.99,81,83.1018524169922,97,0
00:00:01.00,81,82.4328994750977,97,0
00:00:01,81,82.4328994750977,97,0
00:00:01.00,81,82.4328994750977,97,0
00:00:01.01,81,81.7883605957031,97,0
00:00:01.01,81,81.7883605957031,97,0
00:00:01.02,81,81.7883605957031,97,0
00:00:01.02,81,81.7883605957031,97,0
00:00:01.02,81,81.1999664306641,97,0
00:00:01.03,81,81.1999664306641,97,0
00:00:01.03,81,81.1999664306641,97,0
00:00:01.04,81,80.6970291137695,97,0
00:00:01.04,81,80.6970291137695,97,0
00:00:01.04,81,80.6970291137695,97,0
00:00:01.05,81,80.2990798950195,97,0
00:00:01.05,81,80.2990798950195,97,0
00:00:01.06,81,80.2990798950195,97,0
00:00:01.06,81,80.2990798950195,97,0
00:00:01.06,81,80.013427734375,97,0
00:00:01.07,81,80.013427734375,97,0
00:00:01.07,81,80.013427734375,97,0
00:00:01.08,81,79.840087890625,97,0
00:00:01.08,81,79.840087890625,97,0
00:00:01.08,81,79.840087890625,97,0
00:00:01.09,81,79.761962890625,97,0
00:00:01.09,81,79.761962890625,97,0
00:00:01.10,81,79.761962890625,97,0
00:00:01.10,81,79.761962890625,97,0
00:00:01.10,81,79.7473068237305,97,0
00:00:01.11,81,79.7473068237305,97,0
00:00:01.11,81,79.7473068237305,97,0
00:00:01.12,81,79.759521484375,97,0
00:00:01.12,81,79.759521484375,97,0
00:00:01.12,81,79.759521484375,97,0
00:00:01.13,81,79.764404296875,97,0
00:00:01.13,81,79.764404296875,97,0
00:00:01.14,81,79.764404296875,97,0
00:00:01.14,81,79.764404296875,97,0
00:00:01.14,81,79.7375411987305,97,0
00:00:01.15,81,79.7375411987305,97,0
00:00:01.15,81,79.7375411987305,97,0
00:00:01.16,81,79.6642990112305,97,0
00:00:01.16,81,79.6642990112305,97,0
00:00:01.16,81,79.6642990112305,97,0
00:00:01.17,81,79.5446701049805,97,0
00:00:01.17,81,79.5446701049805,97,0
00:00:01.18,81,79.5446701049805,97,0
00:00:01.18,81,79.5446701049805,97,0
00:00:01.18,81,79.3884201049805,97,0
00:00:01.19,81,79.3884201049805,97,0
00:00:01.19,81,79.3884201049805,97,0
00:00:01.20,81,79.2101898193359,97,0
00:00:01.20,81,79.2101898193359,97,0
00:00:01.20,81,79.2101898193359,97,0
00:00:01.21,81,79.2101898193359,97,0
00:00:01.21,81,79.0173187255859,97,0
00:00:01.22,81,79.0173187255859,97,0
00:00:01.22,81,79.0173187255859,97,0
00:00:01.22,81,78.8146820068359,97,0
00:00:01.23,81,78.8146820068359,97,0
00:00:01.23,81,78.8146820068359,97,0
00:00:01.24,81,78.6095962524414,97,0
00:00:01.24,81,78.6095962524414,97,0
00:00:01.24,81,78.6095962524414,97,0
00:00:01.25,81,78.6095962524414,97,0
00:00:01.25,81,78.4069595336914,97,0
00:00:01.26,81,78.4069595336914,97,0
00:00:01.26,81,78.4069595336914,97,0
00:00:01.26,81,78.2165222167969,97,0
00:00:01.27,81,78.2165222167969,97,0
00:00:01.27,81,78.2165222167969,97,0
00:00:01.28,81,78.0358581542969,97,0
00:00:01.28,81,78.0358581542969,97,0
00:00:01.28,81,78.0358581542969,97,0
00:00:01.29,81,78.0358581542969,97,0
00:00:01.29,81,77.8722839355469,97,0
00:00:01.30,81,77.8722839355469,97,0
00:00:01.30,81,77.8722839355469,97,0
00:00:01.30,81,77.7282333374023,97,0
00:00:01.31,81,77.7282333374023,97,0
00:00:01.31,81,77.7282333374023,97,0
00:00:01.32,81,77.6037216186523,97,0
00:00:01.32,81,77.6037216186523,97,0
00:00:01.32,81,77.6037216186523,97,0
00:00:01.33,81,77.4987411499023,97,0
00:00:01.33,81,77.4987411499023,97,0
00:00:01.34,81,77.4987411499023,97,0
00:00:01.34,81,77.4987411499023,97,0
00:00:01.34,81,77.4035263061523,97,0
00:00:01.35,81,77.4035263061523,97,0
00:00:01.35,81,77.4035263061523,97,0
00:00:01.36,81,77.3131942749023,97,0
00:00:01.36,81,77.3131942749023,97,0
00:00:01.36,81,77.3131942749023,97,0
00:00:01.37,81,77.3131942749023,97,0
00:00:01.37,81,77.2228546142578,97,0
00:00:01.38,81,77.2228546142578,97,0
00:00:01.38,81,77.2228546142578,97,0
00:00:01.38,81,77.1300811767578,97,0
00:00:01.39,81,77.1300811767578,97,0
00:00:01.39,81,77.1300811767578,97,0
00:00:01.40,81,77.0324249267578,97,0
00:00:01.40,81,77.0324249267578,97,0
00:00:01.40,81,77.0324249267578,97,0
00:00:01.41,81,76.9420928955078,97,0
00:00:01.41,81,76.9420928955078,97,0
00:00:01.42,81,76.9420928955078,97,0
00:00:01.42,81,76.9420928955078,97,0
00:00:01.42,81,76.8908233642578,97,0
00:00:01.43,81,76.8908233642578,97,0
00:00:01.43,81,76.8908233642578,97,0
00:00:01.44,81,76.9518585205078,97,0
00:00:01.44,81,76.9518585205078,97,0
00:00:01.44,81,76.9518585205078,97,0
00:00:01.45,81,76.9518585205078,97,0
00:00:01.45,81,77.2155303955078,97,0
00:00:01.46,81,77.2155303955078,97,0
00:00:01.46,81,77.2155303955078,97,0
00:00:01.46,81,77.7599792480469,97,0
00:00:01.47,81,77.7599792480469,97,0
00:00:01.47,81,77.7599792480469,97,0
00:00:01.48,81,78.6193618774414,97,0
00:00:01.48,81,78.6193618774414,97,0
00:00:01.48,81,78.6193618774414,97,0
00:00:01.49,81,79.7497482299805,97,0
00:00:01.49,81,79.7497482299805,97,0
00:00:01.50,81,79.7497482299805,97,0
00:00:01.50,81,79.7497482299805,97,0
00:00:01.50,81,81.0290679931641,97,0
00:00:01.51,81,81.0290679931641,97,0
00:00:01.51,81,81.0290679931641,97,0
00:00:01.52,81,82.2937393188477,97,0
00:00:01.52,81,82.2937393188477,97,0
00:00:01.52,81,82.2937393188477,97,0
00:00:01.53,81,82.2937393188477,97,0
00:00:01.53,81,83.3875045776367,97,0
00:00:01.54,81,83.3875045776367,97,0
00:00:01.54,81,83.3875045776367,97,0
00:00:01.54,81,84.2053833007813,97,0
00:00:01.55,81,84.2053833007813,97,0
00:00:01.55,81,84.2053833007813,97,0
00:00:01.56,81,84.6961135864258,97,0
00:00:01.56,81,84.6961135864258,97,0
00:00:01.56,81,84.6961135864258,97,0
00:00:01.57,81,84.6961135864258,97,0
00:00:01.57,81,84.8670196533203,97,0
00:00:01.58,81,84.8670196533203,97,0
00:00:01.58,81,84.8670196533203,97,0
00:00:01.58,81,84.7547149658203,97,0
00:00:01.59,81,84.7547149658203,97,0
00:00:01.59,81,84.7547149658203,97,0
00:00:01.60,81,84.4153518676758,97,0
00:00:01.60,81,84.4153518676758,97,0
00:00:01.60,81,84.4153518676758,97,0
00:00:01.61,81,84.4153518676758,97,0
00:00:01.61,81,83.9124145507813,97,0
00:00:01.62,81,83.9124145507813,97,0
00:00:01.62,81,83.9124145507813,97,0
00:00:01.62,81,83.3044967651367,97,0
00:00:01.63,81,83.3044967651367,97,0
00:00:01.63,81,83.3044967651367,97,0
00:00:01.64,81,82.6330947875977,97,0
00:00:01.64,81,82.6330947875977,97,0
00:00:01.64,81,82.6330947875977,97,0
00:00:01.65,82,81.9421691894531,97,0
00:00:01.65,82,81.9421691894531,97,0
00:00:01.66,82,81.9421691894531,97,0
00:00:01.66,82,81.9421691894531,97,0
00:00:01.66,82,81.2683334350586,97,0
00:00:01.67,82,81.2683334350586,97,0
00:00:01.67,82,81.2683334350586,97,0
00:00:01.68,82,80.6482009887695,97,0
00:00:01.68,82,80.6482009887695,97,0
00:00:01.68,82,80.6482009887695,97,0
00:00:01.69,82,80.6482009887695,97,0
00:00:01.69,82,80.113525390625,97,0
00:00:01.70,82,80.113525390625,97,0
00:00:01.70,82,80.113525390625,97,0
00:00:01.70,82,79.6960372924805,97,0
00:00:01.71,82,79.6960372924805,97,0
00:00:01.71,82,79.6960372924805,97,0
00:00:01.72,82,79.4128341674805,97,0
00:00:01.72,82,79.4128341674805,97,0
00:00:01.72,82,79.4128341674805,97,0
00:00:01.73,82,79.2590255737305,97,0
00:00:01.73,82,79.2590255737305,97,0
00:00:01.74,82,79.2590255737305,97,0
00:00:01.74,82,79.2590255737305,97,0
00:00:01.74,82,79.2150726318359,97,0
00:00:01.75,82,79.2150726318359,97,0
00:00:01.75,82,79.2150726318359,97,0
00:00:01.76,82,79.2541427612305,97,0
00:00:01.76,82,79.2541427612305,97,0
00:00:01.76,82,79.2541427612305,97,0
00:00:01.77,82,79.2541427612305,97,0
00:00:01.77,82,79.3395919799805,97,0
00:00:01.78,82,79.3395919799805,97,0
00:00:01.78,82,79.3395919799805,97,0
00:00:01.78,82,79.4323654174805,97,0
00:00:01.79,82,79.4323654174805,97,0
00:00:01.79,82,79.4323654174805,97,0
00:00:01.80,82,79.5104904174805,97,0
00:00:01.80,82,79.5104904174805,97,0
00:00:01.80,82,79.5104904174805,97,0
00:00:01.81,82,79.5471115112305,97,0
00:00:01.81,82,79.5471115112305,97,0
00:00:01.82,82,79.5471115112305,97,0
00:00:01.82,82,79.5471115112305,97,0
00:00:01.82,82,79.5349044799805,97,0
00:00:01.83,82,79.5349044799805,97,0
00:00:01.83,82,79.5349044799805,97,0
00:00:01.84,82,79.4665451049805,97,0
00:00:01.84,82,79.4665451049805,97,0
00:00:01.84,82,79.4665451049805,97,0
00:00:01.85,82,79.4665451049805,97,0
00:00:01.85,82,79.3469161987305,97,0
00:00:01.86,82,79.3469161987305,97,0
00:00:01.86,82,79.3469161987305,97,0
00:00:01.86,82,79.1930999755859,97,0
00:00:01.87,82,79.1930999755859,97,0
00:00:01.87,82,79.1930999755859,97,0
00:00:01.88,82,79.0148773193359,97,0
00:00:01.88,82,79.0148773193359,97,0
00:00:01.88,82,79.0148773193359,97,0
00:00:01.89,82,78.8342132568359,97,0
00:00:01.89,82,78.8342132568359,97,0
00:00:01.90,82,78.8342132568359,97,0
00:00:01.90,82,78.8342132568359,97,0
00:00:01.90,82,78.6633071899414,97,0
00:00:01.91,82,78.6633071899414,97,0
00:00:01.91,82,78.6633071899414,97,0
00:00:01.92,82,78.5119400024414,97,0
00:00:01.92,82,78.5119400024414,97,0
00:00:01.92,82,78.5119400024414,97,0
00:00:01.93,82,78.5119400024414,97,0
00:00:01.93,82,78.3801040649414,97,0
00:00:01.94,82,78.3801040649414,97,0
00:00:01.94,82,78.3801040649414,97,0
00:00:01.94,82,78.2653579711914,97,0
00:00:01.95,82,78.2653579711914,97,0
00:00:01.95,82,78.2653579711914,97,0
00:00:01.96,82,78.1579284667969,97,0
00:00:01.96,82,78.1579284667969,97,0
00:00:01.96,82,78.1579284667969,97,0
00:00:01.97,82,78.0553894042969,97,0
00:00:01.97,82,78.0553894042969,97,0
00:00:01.98,82,78.0553894042969,97,0
00:00:01.98,82,78.0553894042969,97,0
00:00:01.98,82,77.9552917480469,97,0
00:00:01.99,82,77.9552917480469,97,0
00:00:01.99,82,77.9552917480469,97,0
00:00:02.00,82,77.8551940917969,97,0
00:00:02,82,77.8551940917969,97,0
00:00:02.00,82,77.8551940917969,97,0
00:00:02.01,82,77.7550964355469,97,0
00:00:02.01,82,77.7550964355469,97,0
00:00:02.02,82,77.7550964355469,97,0
00:00:02.02,82,77.7550964355469,97,0
00:00:02.02,82,77.6549911499023,97,0
00:00:02.03,82,77.6549911499023,97,0
00:00:02.03,82,77.6549911499023,97,0
00:00:02.04,82,77.5548934936523,97,0
00:00:02.04,82,77.5548934936523,97,0
00:00:02.04,82,77.5548934936523,97,0
00:00:02.05,82,77.4523544311523,97,0
00:00:02.05,82,77.4523544311523,97,0
00:00:02.06,82,77.4523544311523,97,0
00:00:02.06,82,77.4523544311523,97,0
00:00:02.06,82,77.3546981811523,97,0
00:00:02.07,82,77.3546981811523,97,0
00:00:02.07,82,77.3546981811523,97,0
00:00:02.08,82,77.2985458374023,97,0
00:00:02.08,82,77.2985458374023,97,0
00:00:02.08,82,77.2985458374023,97,0
00:00:02.09,82,77.3473739624023,97,0
00:00:02.09,82,77.3473739624023,97,0
00:00:02.10,82,77.3473739624023,97,0
00:00:02.10,82,77.3473739624023,97,0
00:00:02.10,82,77.5963973999023,97,0
00:00:02.11,82,77.5963973999023,97,0
00:00:02.11,82,77.5963973999023,97,0
00:00:02.12,82,78.1261901855469,97,0
00:00:02.12,82,78.1261901855469,97,0
00:00:02.12,82,78.1261901855469,97,0
00:00:02.13,82,78.9636077880859,97,0
00:00:02.13,82,78.9636077880859,97,0
00:00:02.14,82,78.9636077880859,97,0
00:00:02.14,82,78.9636077880859,97,0
00:00:02.14,82,80.059814453125,97,0
00:00:02.15,82,80.059814453125,97,0
00:00:02.15,82,80.059814453125,97,0
00:00:02.16,82,81.3073959350586,97,0
00:00:02.16,82,81.3073959350586,97,0
00:00:02.16,82,81.3073959350586,97,0
00:00:02.17,82,82.5452041625977,97,0
00:00:02.17,82,82.5452041625977,97,0
00:00:02.18,82,82.5452041625977,97,0
00:00:02.18,82,82.5452041625977,97,0
00:00:02.18,82,83.6194381713867,97,0
00:00:02.19,82,83.6194381713867,97,0
00:00:02.19,82,83.6194381713867,97,0
00:00:02.20,82,84.4153518676758,97,0
00:00:02.20,82,84.4153518676758,97,0
00:00:02.20,82,84.4153518676758,97,0
00:00:02.21,82,84.4153518676758,97,0
00:00:02.21,82,84.8963165283203,97,0
00:00:02.22,82,84.8963165283203,97,0
00:00:02.22,82,84.8963165283203,97,0
00:00:02.22,82,85.0574493408203,97,0
00:00:02.23,82,85.0574493408203,97,0
00:00:02.23,82,85.0574493408203,97,0
00:00:02.24,82,84.9378204345703,97,0
00:00:02.24,82,84.9378204345703,97,0
00:00:02.24,82,84.9378204345703,97,0
00:00:02.25,82,84.9378204345703,97,0
00:00:02.25,82,84.5935745239258,97,0
00:00:02.26,82,84.5935745239258,97,0
00:00:02.26,82,84.5935745239258,97,0
00:00:02.26,82,84.0930786132813,97,0
00:00:02.27,82,84.0930786132813,97,0
00:00:02.27,82,84.0930786132813,97,0
00:00:02.28,82,83.4827194213867,97,0
00:00:02.28,82,83.4827194213867,97,0
00:00:02.28,82,83.4827194213867,97,0
00:00:02.29,82,83.4827194213867,97,0
00:00:02.29,82,82.8137664794922,97,0
00:00:02.30,82,82.8137664794922,97,0
00:00:02.30,82,82.8137664794922,97,0
00:00:02.30,82,82.1301574707031,97,0
00:00:02.31,82,82.1301574707031,97,0
00:00:02.31,82,82.1301574707031,97,0
00:00:02.32,83,81.4660873413086,97,0
00:00:02.32,83,81.4660873413086,97,0
00:00:02.32,83,81.4660873413086,97,0
00:00:02.33,83,80.8703765869141,97,0
00:00:02.33,83,80.8703765869141,97,0
00:00:02.34,83,80.8703765869141,97,0
00:00:02.34,83,80.8703765869141,97,0
00:00:02.34,83,80.3649978637695,97,0
00:00:02.35,83,80.3649978637695,97,0
00:00:02.35,83,80.3649978637695,97,0
00:00:02.36,83,79.989013671875,97,0
00:00:02.36,83,79.989013671875,97,0
00:00:02.36,83,79.989013671875,97,0
00:00:02.37,83,79.989013671875,97,0
00:00:02.37,83,79.7399826049805,97,0
00:00:02.38,83,79.7399826049805,97,0
00:00:02.38,83,79.7399826049805,97,0
00:00:02.38,83,79.6154708862305,97,0
00:00:02.39,83,79.6154708862305,97,0
00:00:02.39,83,79.6154708862305,97,0
00:00:02.40,83,79.5934982299805,97,0
00:00:02.40,83,79.5934982299805,97,0
00:00:02.40,83,79.5934982299805,97,0
00:00:02.41,83,79.6423263549805,97,0
00:00:02.41,83,79.6423263549805,97,0
00:00:02.42,83,79.6423263549805,97,0
00:00:02.42,83,79.6423263549805,97,0
00:00:02.42,83,79.7204513549805,97,0
00:00:02.43,83,79.7204513549805,97,0
00:00:02.43,83,79.7204513549805,97,0
00:00:02.44,83,79.786376953125,97,0
00:00:02.44,83,79.786376953125,97,0
00:00:02.44,83,79.786376953125,97,0
00:00:02.45,83,79.820556640625,97,0
00:00:02.45,83,79.820556640625,97,0
00:00:02.46,83,79.820556640625,97,0
00:00:02.46,83,79.820556640625,97,0
00:00:02.46,83,79.805908203125,97,0
00:00:02.47,83,79.805908203125,97,0
00:00:02.47,83,79.805908203125,97,0
00:00:02.48,83,79.7424240112305,97,0
00:00:02.48,83,79.7424240112305,97,0
00:00:02.48,83,79.7424240112305,97,0
00:00:02.49,83,79.6301193237305,97,0
00:00:02.49,83,79.6301193237305,97,0
00:00:02.50,83,79.6301193237305,97,0
00:00:02.50,83,79.6301193237305,97,0
00:00:02.50,83,79.4885177612305,97,0
00:00:02.51,83,79.4885177612305,97,0
00:00:02.51,83,79.4885177612305,97,0
00:00:02.52,83,79.3225021362305,97,0
00:00:02.52,83,79.3225021362305,97,0
00:00:02.52,83,79.3225021362305,97,0
00:00:02.53,83,79.1467132568359,97,0
00:00:02.53,83,79.1467132568359,97,0
00:00:02.54,83,79.1467132568359,97,0
00:00:02.54,83,79.1467132568359,97,0
00:00:02.54,83,78.9660491943359,97,0
